"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_plot","Significance","Assay","CellTypeDeep","Comparison"
5.58344162041039e-52,-2.79527622242295,0.111,0.454,9.81122361538514e-48,"Smoc2",9.81122361538514e-48,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.90730803896649e-51,-1.86997996870831,0.18,0.546,3.35152168607192e-47,"Vldlr",3.35152168607192e-47,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.43122927616026e-50,-1.16443466655558,0.581,0.874,4.2721560840688e-46,"Ctsl",4.2721560840688e-46,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.61904950537394e-50,-1.61830176839899,0.257,0.618,4.60219379084309e-46,"Arid5b",4.60219379084309e-46,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.19858704723715e-49,2.3755062435182,0.497,0.171,2.10615715940513e-45,"Atl1",2.10615715940513e-45,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.96982787580889e-49,-1.98998604679245,0.157,0.509,3.46138154337138e-45,"Atp6v0d2",3.46138154337138e-45,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.68466460362849e-49,-1.14633264750443,0.581,0.856,4.71749264149598e-45,"Gramd1b",4.71749264149598e-45,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.23897086786763e-49,-1.79566661480549,0.189,0.548,1.0963119609017e-44,"Il6st",1.0963119609017e-44,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.61692451969693e-48,-2.2411981432056,0.12,0.459,2.84125976601144e-44,"Mlph",2.84125976601144e-44,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.03432341234901e-48,-1.66703309538911,0.213,0.569,5.33191310017968e-44,"Syne2",5.33191310017968e-44,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.74549900205912e-47,-2.12024363945514,0.133,0.467,3.06719084641828e-43,"Fosb",3.06719084641828e-43,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.72667788099974e-47,-2.32004296266561,0.108,0.433,1.00629183724927e-42,"Dcbld2",1.00629183724927e-42,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.487288424462e-46,-1.4581234145709,0.362,0.708,2.61346321946462e-42,"Jun",2.61346321946462e-42,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.5015013092629e-46,-2.18888861404968,0.158,0.493,7.91003810063676e-42,"Atrnl1",7.91003810063676e-42,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.72502159049494e-46,-2.1905133593313,0.122,0.444,8.30280793881771e-42,"Cd55",8.30280793881771e-42,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.92941800765239e-46,-1.99668769647362,0.146,0.48,1.21763733230468e-41,"C1qtnf1",1.21763733230468e-41,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.61615344992776e-45,-2.00356247050001,0.126,0.458,2.83990484221306e-41,"Tnfaip2",2.83990484221306e-41,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.0783125704872e-44,-1.1934646628649,0.673,0.893,1.89481084886012e-40,"Psap",1.89481084886012e-40,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.14060291983216e-44,-1.9569671039582,0.127,0.453,1.07902674507291e-39,"Esr1",1.07902674507291e-39,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.80020455700835e-44,-1.06296675769761,0.564,0.84,1.54637194475751e-39,"Prnp",1.54637194475751e-39,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.03484557013359e-42,-1.14654232334009,0.373,0.711,1.81843063583874e-38,"Atp8b1",1.81843063583874e-38,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.19801828395763e-42,-1.5809952305331,0.236,0.567,5.61955772857035e-38,"Crim1",5.61955772857035e-38,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.20981584183024e-42,-1.53347269547429,0.249,0.58,7.3974883972641e-38,"Tgfbr2",7.3974883972641e-38,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.6865913691313e-42,-1.90304252193731,0.138,0.454,1.52640783538375e-37,"Myof",1.52640783538375e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.56355525281706e-41,-1.73137968245203,0.208,0.529,2.74747929025013e-37,"Clmp",2.74747929025013e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.34979493092541e-41,-1.7456259323059,0.161,0.482,4.12905965262212e-37,"Lamb2",4.12905965262212e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.97587068357995e-41,-1.05133367473493,0.406,0.758,5.22919996518669e-37,"Eif4g2",5.22919996518669e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.11608892002922e-41,-2.0809594274168,0.126,0.432,5.47559145027534e-37,"Kdsr",5.47559145027534e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.60333278192031e-41,-2.02761849584358,0.108,0.411,9.84617636439037e-37,"Ugcg",9.84617636439037e-37,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.59862234052335e-40,-2.13557245062191,0.107,0.404,2.80909917676764e-36,"Arhgap42",2.80909917676764e-36,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.75005134220739e-40,1.44806011746474,0.736,0.531,4.83239021852682e-36,"Ptma",4.83239021852682e-36,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.32681867938951e-40,-1.35123418128928,0.253,0.59,1.46318857834233e-35,"Ubc",1.46318857834233e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.04704195688557e-39,-1.3316784935556,0.261,0.597,1.83986212663933e-35,"Mbnl2",1.83986212663933e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.71484896878175e-39,-1.68030759396192,0.152,0.469,3.0133326079433e-35,"Aff1",3.0133326079433e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.98269400171905e-39,-1.9504457241944,0.131,0.435,3.48398989982071e-35,"Slc44a2",3.48398989982071e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.1493668631508e-39,-1.96498834862407,0.138,0.438,3.77686745192859e-35,"Sptlc2",3.77686745192859e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.73375570505303e-39,-2.18705143240185,0.111,0.401,8.31815552491919e-35,"Dtna",8.31815552491919e-35,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.02332086369032e-38,-1.27031914485611,0.355,0.66,1.79817942167662e-34,"Angpt2",1.79817942167662e-34,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.38036368441449e-38,-2.04879172449301,0.161,0.458,2.42557506625314e-34,"Adamts1",2.42557506625314e-34,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.50056205491632e-38,-2.09786464755371,0.122,0.415,2.63678764289896e-34,"Ern1",2.63678764289896e-34,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.89733675137792e-38,2.00795773331073,0.495,0.213,5.09120013952128e-34,"Gpx1",5.09120013952128e-34,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.12100749910157e-38,2.85496280356466,0.343,0.08,5.48423437742129e-34,"Krt18",5.48423437742129e-34,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.11817458978244e-37,1.76930488917443,0.616,0.361,1.96485638916571e-33,"Prdx2",1.96485638916571e-33,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.23662396957302e-37,-1.19401364622755,0.295,0.622,2.17299563933371e-33,"Scpep1",2.17299563933371e-33,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.70176179855886e-37,-1.85580885005632,0.116,0.407,2.99033583242763e-33,"Lpar1",2.99033583242763e-33,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.56267052990733e-37,-2.02780223183986,0.101,0.382,6.26032465515316e-33,"Zbtb20",6.26032465515316e-33,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.47109767611143e-36,-2.251009933681,0.078,0.34,1.4885412836463e-31,"Zc3h7b",1.4885412836463e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
9.56507140972547e-36,-1.95885188767075,0.109,0.386,1.68077434811696e-31,"Hoxa10",1.68077434811696e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.0098106459059e-35,-1.28069866912423,0.634,0.834,3.53163926698585e-31,"Dcn",3.53163926698585e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.11148283500429e-35,-2.3439504548289,0.108,0.374,3.71029763766954e-31,"Ly6a",3.71029763766954e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.96862489914709e-35,-1.14848871763864,0.347,0.651,5.21646767278127e-31,"Dag1",5.21646767278127e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.09016230742158e-35,2.51622155857745,0.358,0.101,5.43003320660121e-31,"Hsd3b6",5.43003320660121e-31,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.85247597001684e-35,-1.36825885099311,0.245,0.541,6.7695707745136e-31,"P2rx4",6.7695707745136e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.92227944536602e-35,-1.39606908082555,0.253,0.555,6.89222944139718e-31,"Esyt2",6.89222944139718e-31,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.04998748769958e-35,-1.7780046057721,0.135,0.418,1.06310380133857e-30,"Eva1c",1.06310380133857e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.48324610697798e-35,-1.79205026939725,0.18,0.467,1.13923600591817e-30,"Sorbs1",1.13923600591817e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.01910794115763e-34,-1.99043883611355,0.128,0.406,1.79077647420219e-30,"Sox5",1.79077647420219e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.15767978568879e-34,-1.1222169961961,0.46,0.734,2.03427491941234e-30,"Ctsb",2.03427491941234e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.16938404326921e-34,-1.37668484761651,0.194,0.499,2.05484164083266e-30,"Wnk1",2.05484164083266e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.12465532723045e-34,-1.26733528641728,0.242,0.554,7.24784434100935e-30,"Itpk1",7.24784434100935e-30,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.47838597461268e-34,-1.68688696415343,0.13,0.41,1.31410198345894e-29,"Sptan1",1.31410198345894e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.20252708101544e-33,-1.62258385533508,0.201,0.488,2.11308058676033e-29,"Ror1",2.11308058676033e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.99137186394871e-33,-1.39835498930407,0.205,0.5,3.49923863933067e-29,"Creb5",3.49923863933067e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.7304667487309e-33,-2.35605912054317,0.141,0.401,4.79797617086993e-29,"Il1r2",4.79797617086993e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.79194421861624e-33,-1.58532963206136,0.173,0.457,4.90600438095246e-29,"Cystm1",4.90600438095246e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.53023722281673e-33,-1.23857629343586,0.261,0.559,7.96053284793356e-29,"Jak1",7.96053284793356e-29,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.7809474130797e-33,2.31344808235767,0.344,0.097,1.01582807942637e-28,"Ost4",1.01582807942637e-28,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.53720471379841e-33,-2.23878012150075,0.115,0.372,1.50015761230866e-28,"Fbn1",1.50015761230866e-28,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
9.39570498604313e-33,-1.42633771929124,0.206,0.495,1.6510132801475e-28,"Mustn1",1.6510132801475e-28,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
9.94501527729579e-33,-1.16645260864246,0.437,0.711,1.74753808452642e-28,"B2m",1.74753808452642e-28,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.8248502626817e-32,-2.27790110686911,0.102,0.352,3.20662688158429e-28,"Serpinb9b",3.20662688158429e-28,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.68469325734974e-32,-1.47458434826173,0.21,0.495,6.47474299181496e-28,"Fnip2",6.47474299181496e-28,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.50445525559327e-32,-1.81274012816443,0.119,0.38,1.14296287751285e-27,"Atp8b2",1.14296287751285e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.68087338153294e-31,-1.24166315369823,0.313,0.582,2.95363070602969e-27,"Plod2",2.95363070602969e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.90747939743064e-31,-1.29255447844804,0.205,0.491,3.35182279716513e-27,"Plekho2",3.35182279716513e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.92338278355822e-31,-1.81521929049937,0.235,0.499,3.37976822726851e-27,"Cxcl14",3.37976822726851e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.11504930623671e-31,-2.38397564577408,0.111,0.356,5.47376464091915e-27,"Add3",5.47376464091915e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.57438406036379e-31,2.13889685027417,0.352,0.111,6.28090767087126e-27,"Arf5",6.28090767087126e-27,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.25843252042002e-31,1.95203670116462,0.407,0.154,7.48291762488207e-27,"Mkrn1",7.48291762488207e-27,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.63913050627866e-31,-2.36535385118773,0.1,0.342,9.90908012563286e-27,"Prdx6",9.90908012563286e-27,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.20023470359734e-31,-1.78544139427082,0.116,0.37,1.08950524211612e-26,"Slc6a12",1.08950524211612e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.27279331851023e-31,-1.75455905707591,0.113,0.37,1.10225524192862e-26,"Gabarapl1",1.10225524192862e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.04820509197407e-31,-1.78376106119267,0.148,0.408,1.23851059876168e-26,"Gas7",1.23851059876168e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.73960943693558e-31,-1.33419968657943,0.373,0.623,1.36000417025832e-26,"Aebp1",1.36000417025832e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.22420412397107e-30,-1.68933680145935,0.13,0.39,2.15117148664197e-26,"Pdlim5",2.15117148664197e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.7321689807425e-30,-1.49835884233042,0.201,0.475,4.80096733296071e-26,"Ndrg1",4.80096733296071e-26,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
9.03297981047175e-30,-1.62559522859913,0.167,0.425,1.5872752122961e-25,"Azin1",1.5872752122961e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.13793199334644e-29,-1.66594171235854,0.134,0.387,1.99957409870836e-25,"Amotl1",1.99957409870836e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.50408892409052e-29,-1.22777762744328,0.234,0.509,2.64298505741186e-25,"Tspan9",2.64298505741186e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.83367594699924e-29,-1.78544139427082,0.116,0.361,3.22213537406707e-25,"Aif1l",3.22213537406707e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.44996885791995e-29,-1.5456013239979,0.154,0.415,4.30508527713694e-25,"Fosl2",4.30508527713694e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.44031953195842e-29,-1.3709570762881,0.51,0.679,6.04532948155733e-25,"Lifr",6.04532948155733e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.44034056777715e-29,-1.51328385056184,0.216,0.475,6.04536644569801e-25,"Rgl1",6.04536644569801e-25,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.97656556802851e-29,1.80182747340287,0.408,0.168,1.05020210161397e-24,"Ubxn1",1.05020210161397e-24,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.13642347090738e-29,-1.86510459768632,0.112,0.353,1.25401233230785e-24,"Samd4",1.25401233230785e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
9.12242298231072e-29,-1.79419483257487,0.138,0.385,1.60299216645164e-24,"Pla2r1",1.60299216645164e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.0139092096838e-28,-1.45091930615356,0.168,0.428,1.78164126325637e-24,"Xist",1.78164126325637e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.1826373995077e-28,-1.24923989314579,0.219,0.492,2.07813043841494e-24,"Serpinb6a",2.07813043841494e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.32228112900354e-28,-1.75556416936202,0.131,0.378,2.32351239988503e-24,"Fbln2",2.32351239988503e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.4231504472432e-28,-2.02233527503677,0.107,0.34,2.50075996589575e-24,"2610528A11Rik",2.50075996589575e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.05680629441423e-28,-1.07336432518326,0.499,0.738,3.61422002054468e-24,"Gng12",3.61422002054468e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.16865398723215e-28,-1.22103604956422,0.296,0.567,3.81075878636433e-24,"Txnip",3.81075878636433e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.32296234498354e-28,-1.18774731078737,0.224,0.493,4.08190943260507e-24,"Vat1",4.08190943260507e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.97277805070143e-28,-1.63871072838939,0.142,0.39,5.22376559069255e-24,"Myo5a",5.22376559069255e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.46651902412344e-28,-1.2421186505103,0.276,0.538,9.60576722918971e-24,"Emilin2",9.60576722918971e-24,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.46505668465002e-28,-1.29156327604499,0.198,0.463,1.4874797606267e-23,"Nin",1.4874797606267e-23,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.70847371726629e-27,-1.36487692170307,0.27,0.529,3.00213001598032e-23,"Adm",3.00213001598032e-23,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.23371993911179e-27,1.6715233434528,0.452,0.22,3.92509267700723e-23,"Btrc",3.92509267700723e-23,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.56011690168985e-27,-1.18589597675968,0.25,0.521,4.4986374196494e-23,"Lmna",4.4986374196494e-23,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.00911678327272e-27,-1.5922751553991,0.128,0.369,5.28762001156683e-23,"Slc6a8",5.28762001156683e-23,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.66645405036138e-27,-1.3326438473096,0.199,0.453,1.5228693057295e-22,"Arhgap10",1.5228693057295e-22,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.21138132672419e-26,-1.7431406689163,0.104,0.33,3.88583926731975e-22,"Camk2d",3.88583926731975e-22,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.87912110790433e-26,-1.53008718201051,0.163,0.404,5.05919161080949e-22,"H2-T22",5.05919161080949e-22,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.60338585014565e-26,-1.01788817831166,0.295,0.563,6.33186961587594e-22,"Dstn",6.33186961587594e-22,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.44439452417889e-26,-1.74349963119751,0.122,0.348,1.13240900578871e-21,"Tgfbr3",1.13240900578871e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.80535143653079e-26,1.61299197191065,0.482,0.264,1.37155635442719e-21,"Gna13",1.37155635442719e-21,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.08838857699622e-25,-1.67680389956146,0.112,0.338,1.91251640749776e-21,"Dpysl2",1.91251640749776e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.13424721437345e-25,-1.31678263350202,0.194,0.444,1.99309920509702e-21,"Msn",1.99309920509702e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.8737967914942e-25,-1.24334718689901,0.179,0.429,3.29263572201362e-21,"Golgb1",3.29263572201362e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.87557668103844e-25,-1.51105879702335,0.143,0.377,5.05296334392075e-21,"Matn2",5.05296334392075e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.16513777793493e-25,-2.89356623781987,0.161,0.366,9.07618010338725e-21,"Gatm",9.07618010338725e-21,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
7.29684846254151e-25,-1.21642670310675,0.201,0.45,1.28220221183779e-20,"Il6ra",1.28220221183779e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
8.43175773855963e-25,-1.15794904688771,0.238,0.491,1.4816284698197e-20,"Rassf8",1.4816284698197e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.15681008023954e-24,-1.12809556912831,0.232,0.487,2.03274667299692e-20,"Vgll3",2.03274667299692e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.45011291477362e-24,-1.5302882685034,0.161,0.389,4.3053384138402e-20,"Sema6d",4.3053384138402e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.88595070553883e-24,-1.80413433759676,0.123,0.338,6.82839257977282e-20,"Ly6c1",6.82839257977282e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.98977929325652e-24,-1.33654999126577,0.21,0.445,8.76804017411037e-20,"Pdgfra",8.76804017411037e-20,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.69356877483854e-24,-1.55152255540087,0.123,0.342,1.00047390511463e-19,"Xdh",1.00047390511463e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
6.69741455105063e-24,-1.31344112641264,0.154,0.389,1.17686968491062e-19,"Ctnnb1",1.17686968491062e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.63782537240458e-23,-1.10984763756176,0.223,0.47,2.87798674438933e-19,"Eif4g3",2.87798674438933e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.64574623331812e-23,-1.56494376285429,0.149,0.369,2.8919052811866e-19,"Klf5",2.8919052811866e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.60659233084257e-23,-1.40329664535881,0.134,0.355,4.58030404375656e-19,"Cflar",4.58030404375656e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.92319403674037e-23,-1.28543639663468,0.15,0.381,5.13663656136017e-19,"Abhd2",5.13663656136017e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.36186628767572e-23,-1.51512846133239,0.141,0.359,5.90747144070378e-19,"Cd68",5.90747144070378e-19,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.7672383478301e-23,-1.26674195100243,0.197,0.429,1.0134191224807e-18,"Net1",1.0134191224807e-18,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.11961454163798e-22,-1.15399970130373,0.179,0.412,1.96738667256626e-18,"Atp6v1a",1.96738667256626e-18,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.13922968966414e-22,-1.36613254988472,0.179,0.403,2.00185441067783e-18,"Glul",2.00185441067783e-18,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.45419300406784e-22,-1.08758573201532,0.209,0.448,2.55530794674801e-18,"Pim1",2.55530794674801e-18,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.20521422105875e-22,-1.07202239913712,0.183,0.418,9.14660242924444e-18,"Atp11a",9.14660242924444e-18,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
5.97021844115683e-22,-1.28893563305521,0.175,0.398,1.04908678448008e-17,"B3galnt1",1.04908678448008e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.06287390727154e-21,-1.42458592303654,0.145,0.356,1.86768202985755e-17,"Zfc3h1",1.86768202985755e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.11150926721283e-21,-1.56527528178638,0.148,0.356,1.95314408434639e-17,"Pam",1.95314408434639e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.8011501601524e-21,-1.25314434760171,0.146,0.363,4.92218106141979e-17,"Map1lc3b",4.92218106141979e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
3.03324799924849e-21,-1.07882140955709,0.242,0.469,5.33002338427944e-17,"Retreg1",5.33002338427944e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
4.04087676445351e-21,-1.51491824275745,0.176,0.386,7.1006286504977e-17,"Lox",7.1006286504977e-17,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.16403136335189e-20,-1.35024870977808,0.135,0.342,2.04543591168194e-16,"Arl4a",2.04543591168194e-16,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.42670191587232e-20,-1.12868246792584,0.219,0.44,2.50700060657085e-16,"Sptssa",2.50700060657085e-16,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
1.90747973043791e-20,1.6295367694338,0.362,0.17,3.3518233823255e-16,"Cnbp",3.3518233823255e-16,"Up","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.14336044440455e-20,-1.19524366329489,0.172,0.387,3.76631297290767e-16,"Cnn3",3.76631297290767e-16,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
2.58109401515612e-20,-1.45527092047259,0.273,0.476,4.53549840343234e-16,"Tnfrsf11b",4.53549840343234e-16,"Down","SCT","Decidua Early","E12.5Semi-AllovsE12.5Syn"
